Age_at_enrollment,Admission_grade,pass_rate_sem1,pass_rate_sem2,finance_risk,drop_score,risk_level,shap_feat,shap_val
20,123.7,0.8,0.4,0,0.5654367205519973,Yellow,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Fathers_qualification_3"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled""]","[0.5145839420458576, 0.5031316793463577, -0.43626709976270756, -0.30896765785513813, -0.26962567547366234]"
19,122.5,0.8,1.0,0,0.2663455933552105,No-risk,"[""cat__Course_9130"", ""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""cat__Fathers_qualification_38""]","[0.9051435145878933, -0.8711820611611606, -0.30896765785513813, -0.2762306234738683, -0.275972859945078]"
33,139.2,0.4,0.4,1,0.9709092631767504,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9991""]","[1.3171779098034833, 0.5145839420458576, 0.5132495426420327, 0.5031316793463577, 0.44250946148878934]"
21,131.2,1.0,1.0,0,0.05643227153879198,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-1.7477616584241904, -1.68439736128998, 1.33211101050849, 1.299114632525452, -0.8711820611611606]"
25,120.0,0.3333333333333333,0.0,1,0.9902403904887123,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.5132495426420327, 0.3675768098841127]"
20,116.7,0.6666666666666666,0.0,0,0.8971844582938119,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, 0.3675768098841127, -0.35996963060907333, -0.30896765785513813]"
22,150.0,0.7142857142857143,0.625,0,0.2262059498393631,No-risk,"[""cat__Application_mode_53"", ""num__Curricular_units_2nd_sem_enrolled"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""bin__Gender_1""]","[-0.6709203723982228, 0.5312426675174139, -0.35996963060907333, -0.30896765785513813, 0.2280876536307362]"
39,117.5,0.6666666666666666,1.0,0,0.3930706705509566,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""num__Age_at_enrollment"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, 0.4229539019535702, 0.36675966108450614, -0.30896765785513813]"
21,137.6,1.0,1.0,0,0.09707798524699002,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813]"
19,124.3,1.0,0.6666666666666666,0,0.28753174320623787,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""cat__Course_9254"", ""bin__finance_risk_1"", ""cat__Application_mode_17""]","[-0.39115493778445665, -0.35996963060907333, 0.3364076526958035, -0.30896765785513813, 0.1812549761486795]"
26,116.0,0.8571428571428571,0.8571428571428571,0,0.1207923184469481,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[-0.541237774683299, -0.469103449825348, -0.4613765001806311, -0.39115493778445665, -0.35996963060907333]"
19,121.4,0.6666666666666666,0.8333333333333334,0,0.108583980913902,No-risk,"[""cat__Course_9238"", ""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""cat__Application_mode_18"", ""bin__finance_risk_1""]","[-0.6019999562254851, -0.4862470602703223, -0.35996963060907333, 0.33326298455946124, -0.30896765785513813]"
20,142.8,0.9166666666666666,0.7777777777777778,1,0.227370598228398,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-1.5216605383175685, 1.3171779098034833, 1.299114632525452, 0.7981987818477726, -0.7121622321182745]"
25,96.0,1.0,0.8333333333333334,0,0.13491254388473162,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-0.4862470602703223, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813, -0.2260446675324216]"
24,125.0,0.0,0.0,0,0.8768756784387243,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_8014"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.6734548248977921, -0.5926392311726058]"
20,126.1,0.8,1.0,0,0.09639284252016314,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_without_evaluations"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.8711820611611606, -0.3515490488482966, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234]"
29,155.8,1.0,1.0,0,0.1716504886600516,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9003"", ""num__Curricular_units_1st_sem_grade""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.3423986791228612, 0.3262232506926337]"
20,116.0,1.0,1.0,0,0.12254027454793895,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Fathers_qualification_3"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved""]","[-0.8711820611611606, -0.469103449825348, -0.43626709976270756, 0.4229539019535702, -0.39115493778445665]"
20,110.0,0.6666666666666666,0.3333333333333333,0,0.8635531543267285,Red,"[""cat__Course_9130"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Application_mode_44"", ""bin__finance_risk_1""]","[0.9051435145878933, 0.668557942402193, 0.5031316793463577, -0.38522250363967914, -0.30896765785513813]"
24,97.2,0.6666666666666666,0.8333333333333334,0,0.2936548929215859,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""bin__Gender_1""]","[-0.4862470602703223, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683, 0.2280876536307362]"
24,100.0,0.0,0.0,1,0.9906994482010957,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
23,140.0,1.0,1.0,0,0.24542935709101987,No-risk,"[""num__pass_rate_sem2"", ""cat__Application_mode_7"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, 0.7471132461126765, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
20,128.0,1.0,1.0,0,0.1041348844036283,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""bin__finance_risk_1""]","[-0.9552210144112008, -0.8711820611611606, -0.6172560578910791, 0.5312426675174139, -0.30896765785513813]"
19,115.3,1.0,0.8333333333333334,0,0.3195482858430572,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""bin__Gender_1"", ""num__Curricular_units_2nd_sem_approved""]","[-0.4862470602703223, -0.39115493778445665, -0.30896765785513813, 0.2280876536307362, -0.2260446675324216]"
28,150.0,0.8333333333333334,1.0,0,0.16134022278174923,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9003"", ""bin__finance_risk_1"", ""bin__Gender_1""]","[-0.8711820611611606, -0.469103449825348, -0.3423986791228612, -0.30896765785513813, 0.2280876536307362]"
20,160.0,1.0,0.8333333333333334,0,0.062173166426144975,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_44"", ""bin__Scholarship_holder_1"", ""cat__Course_9003""]","[-0.4862470602703223, -0.39115493778445665, -0.38522250363967914, -0.35996963060907333, -0.3423986791228612]"
18,133.1,1.0,1.0,0,0.08803637425913176,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""bin__Gender_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.30896765785513813, 0.2280876536307362]"
20,119.0,0.16666666666666666,0.0,1,0.9965859734036179,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.739350662748655, 0.3675768098841127]"
33,156.0,1.0,1.0,0,0.3207349138940244,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9991"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Age_at_enrollment""]","[-0.8711820611611606, 0.44250946148878934, -0.30896765785513813, -0.26962567547366234, 0.22973861709278526]"
35,163.7,0.7142857142857143,0.7142857142857143,0,0.4094361238512865,Yellow,"[""cat__Course_9500"", ""bin__finance_risk_1"", ""num__Age_at_enrollment"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-0.4613765001806311, -0.30896765785513813, 0.2754122984233589, 0.26428655318705513, -0.2260446675324216]"
27,130.0,0.875,0.875,0,0.15540977848887644,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
19,123.1,0.5,0.5,1,0.9192039880485294,Red,"[""bin__finance_risk_1"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""cat__Fathers_qualification_38""]","[1.3171779098034833, 0.4229539019535702, 0.2871484225354103, 0.28362294151135464, -0.275972859945078]"
31,160.0,0.8,0.8,0,0.24065174563032746,No-risk,"[""cat__Course_9991"", ""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled""]","[0.44250946148878934, -0.40926006009215465, -0.35996963060907333, -0.30896765785513813, -0.26962567547366234]"
19,136.1,0.0,0.0,0,0.42003631574287836,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
22,132.7,1.0,1.0,0,0.06757397024421959,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-1.973862778530813, -1.9274561435829065, 1.5990671248388488, 1.5174532262272087, -0.8711820611611606]"
39,128.2,0.0,0.0,0,0.9799425984505982,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_enrolled""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.5312426675174139]"
22,126.7,0.0,0.0,1,0.9936271010701221,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[1.43842794418387, 1.3171779098034833, -1.1026098981938712, 0.9892492439322105, 0.9654517828552774]"
47,150.0,0.8,0.8,0,0.56856018211993,Yellow,"[""num__Age_at_enrollment"", ""cat__Course_9991"", ""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled""]","[0.5494543864068007, 0.44250946148878934, -0.40926006009215465, -0.30896765785513813, -0.26962567547366234]"
19,156.3,0.0,0.0,0,0.41355015236147424,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
19,116.1,1.0,1.0,0,0.10318791162393832,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9254"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, 0.3364076526958035, -0.30896765785513813]"
19,123.8,0.0,0.0,0,0.9726071948228102,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_enrolled""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.5312426675174139]"
21,153.0,1.0,1.0,0,0.013363547406996116,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-3.142750055047539, 2.9338476964906426, -2.878267258957302, 2.3908076010342354, -0.8711820611611606]"
39,140.0,0.0,0.0,1,0.9983469501307685,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_7""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, 0.7471132461126765]"
19,131.9,1.0,1.0,0,0.06958107534655225,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-1.7477616584241904, -1.68439736128998, 1.33211101050849, 1.299114632525452, -0.8711820611611606]"
20,141.4,0.0,0.0,0,0.43080079019853734,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
24,140.0,0.0,0.0,1,0.9933230123919559,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
27,115.0,0.2,0.0,0,0.9763087406541562,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9991"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.739350662748655, 0.44250946148878934, 0.3675768098841127]"
29,168.0,1.0,1.0,0,0.2928633581844437,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9991"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.8711820611611606, 0.44250946148878934, -0.30896765785513813, 0.2742599930974961, -0.26962567547366234]"
20,101.3,0.6666666666666666,0.0,0,0.9245194903440389,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""num__Curricular_units_2nd_sem_evaluations"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, 0.3675768098841127, -0.3351424069559132, -0.30896765785513813]"
21,122.6,1.0,0.8,0,0.22436335659796025,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.40926006009215465, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234, -0.22925552338684446]"
18,141.7,0.0,0.0,0,0.5714006052663363,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
19,132.3,0.875,0.875,0,0.14016606779310278,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
19,111.7,1.0,0.6666666666666666,1,0.8412884104445724,Red,"[""bin__finance_risk_1"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""bin__Gender_1"", ""cat__Application_mode_17""]","[1.3171779098034833, 0.4229539019535702, -0.39115493778445665, 0.2280876536307362, 0.1812549761486795]"
28,98.7,0.6,0.6,0,0.41845247023745286,Yellow,"[""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-0.35996963060907333, -0.30896765785513813, 0.2871484225354103, -0.26962567547366234, 0.2600728970534313]"
21,140.0,1.0,0.6666666666666666,1,0.39087308914441604,No-risk,"[""bin__finance_risk_1"", ""cat__Application_mode_15"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9254"", ""cat__Mothers_qualification_19""]","[1.3171779098034833, -1.0096240087469701, -0.39115493778445665, 0.3364076526958035, -0.2762306234738683]"
23,140.0,0.875,0.875,1,0.24344067678660747,No-risk,"[""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled""]","[1.3171779098034833, -0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139]"
39,100.7,0.3333333333333333,0.5,0,0.5907605405275069,Yellow,"[""num__Curricular_units_1st_sem_approved"", ""num__Age_at_enrollment"", ""cat__Course_9003"", ""bin__finance_risk_1"", ""num__pass_rate_sem2""]","[0.5132495426420327, 0.36675966108450614, -0.3423986791228612, -0.30896765785513813, 0.28362294151135464]"
